LGDNG_CD,CTPV_NM,CTGG_NM,EMD_NM,LA,LNGT
1171000000,서울특별시,송파구,,37.516767,127.102617
1171010100,서울특별시,송파구,잠실동,37.511956,127.088282
1171010200,서울특별시,송파구,신천동,37.518292,127.101366
1171010300,서울특별시,송파구,풍납동,37.538058,127.122225
1171010400,서울특별시,송파구,송파동,37.506092,127.109579
1171010500,서울특별시,송파구,석촌동,37.503564,127.103667
1171010600,서울특별시,송파구,삼전동,37.502723,127.092519
1171010700,서울특별시,송파구,가락동,37.496542,127.105729
1171010800,서울특별시,송파구,문정동,37.484741,127.118267
1171010900,서울특별시,송파구,장지동,37.480064,127.133998
1171011100,서울특별시,송파구,방이동,37.511012,127.123923
1171011200,서울특별시,송파구,오금동,37.502982,127.128103
1171011300,서울특별시,송파구,거여동,37.496924,127.14331
1171011400,서울특별시,송파구,마천동,37.496025,127.149903
1174000000,서울특별시,강동구,,37.550548,127.127651
1174010100,서울특별시,강동구,명일동,37.54944,127.150304
1174010200,서울특별시,강동구,고덕동,37.564166,127.155939
1174010300,서울특별시,강동구,상일동,37.551578,127.165527
1174010500,서울특별시,강동구,길동,37.539231,127.14621
1174010600,서울특별시,강동구,둔촌동,37.527188,127.142354
1174010700,서울특별시,강동구,암사동,37.559114,127.131685
1174010800,서울특별시,강동구,성내동,37.529274,127.130026
1174010900,서울특별시,강동구,천호동,37.542221,127.128668
1174011000,서울특별시,강동구,강일동,37.564944,127.173919
2600000000,부산광역시,,,35.200289,129.063162
2611000000,부산광역시,중구,,35.108683,129.031811
2611010100,부산광역시,중구,영주동,35.111863,129.031991
2611010200,부산광역시,중구,대창동1가,35.10696,129.035729
2611010300,부산광역시,중구,대창동2가,35.109784,129.037093
2611010400,부산광역시,중구,중앙동1가,35.100773,129.035759
2611010500,부산광역시,중구,중앙동2가,35.102166,129.035684
2611010600,부산광역시,중구,중앙동3가,35.1035,129.035665
2611010700,부산광역시,중구,중앙동4가,35.10807,129.038915
2611010800,부산광역시,중구,중앙동5가,35.101815,129.037268
2611010900,부산광역시,중구,중앙동6가,35.099572,129.037344
2611011000,부산광역시,중구,중앙동7가,35.097674,129.036581
2611011100,부산광역시,중구,동광동1가,35.099408,129.035717
2611011200,부산광역시,중구,동광동2가,35.100258,129.034475
2611011300,부산광역시,중구,동광동3가,35.101436,129.0341
2611011400,부산광역시,중구,동광동4가,35.103284,129.034133
2611011500,부산광역시,중구,동광동5가,35.107489,129.034229
2611011600,부산광역시,중구,대청동1가,35.105092,129.032744
2611011700,부산광역시,중구,대청동2가,35.103034,129.031223
2611011800,부산광역시,중구,대청동3가,35.103041,129.02928
2611011900,부산광역시,중구,대청동4가,35.107138,129.030456
2611012000,부산광역시,중구,보수동1가,35.107415,129.025783
2611012100,부산광역시,중구,보수동2가,35.104999,129.023683
2611012200,부산광역시,중구,보수동3가,35.104137,129.022412
2611012300,부산광역시,중구,부평동1가,35.102153,129.027227
2611012400,부산광역시,중구,부평동2가,35.099583,129.025729
2611012500,부산광역시,중구,부평동3가,35.100823,129.0244
2611012600,부산광역시,중구,부평동4가,35.102384,129.022693
2611012700,부산광역시,중구,신창동1가,35.101822,129.030412
2611012800,부산광역시,중구,신창동2가,35.101243,129.029477
2611012900,부산광역시,중구,신창동3가,35.100578,129.028934
2611013000,부산광역시,중구,신창동4가,35.100536,129.0282
2611013100,부산광역시,중구,창선동1가,35.099449,129.030682
2611013200,부산광역시,중구,창선동2가,35.099525,129.028316
2611013300,부산광역시,중구,광복동1가,35.098779,129.034561
2611013400,부산광역시,중구,광복동2가,35.099461,129.03256
2611013500,부산광역시,중구,광복동3가,35.100707,129.03135
2611013600,부산광역시,중구,남포동1가,35.097418,129.034658
2611013700,부산광역시,중구,남포동2가,35.097987,129.033409
2611013800,부산광역시,중구,남포동3가,35.09896,129.029749
2611013900,부산광역시,중구,남포동4가,35.097477,129.031546
2611014000,부산광역시,중구,남포동5가,35.097745,129.029535
2611014100,부산광역시,중구,남포동6가,35.097521,129.026775
2614000000,부산광역시,서구,,35.123372,129.015679
2614010100,부산광역시,서구,동대신동1가,35.110349,129.022741
2614010200,부산광역시,서구,동대신동2가,35.114717,129.024547
2614010300,부산광역시,서구,동대신동3가,35.123031,129.021637
2614010400,부산광역시,서구,서대신동1가,35.107816,129.014673
2614010500,부산광역시,서구,서대신동2가,35.109123,129.009801
2614010600,부산광역시,서구,서대신동3가,35.123932,129.010801
2614010700,부산광역시,서구,부용동1가,35.10688,129.021076
2614010800,부산광역시,서구,부용동2가,35.10659,129.019051
2614010900,부산광역시,서구,부민동1가,35.104681,129.020649
2614011000,부산광역시,서구,부민동2가,35.10265,129.019239
2614011100,부산광역시,서구,부민동3가,35.103763,129.016262
2614011200,부산광역시,서구,토성동1가,35.099525,129.023338
2614011300,부산광역시,서구,토성동2가,35.100941,129.02164
2614011400,부산광역시,서구,토성동3가,35.101304,129.020434
2614011500,부산광역시,서구,아미동1가,35.099391,129.019036
2614011600,부산광역시,서구,아미동2가,35.0995,129.0136
2614011700,부산광역시,서구,토성동4가,35.097452,129.023387
2614011800,부산광역시,서구,토성동5가,35.09759,129.021592
2614011900,부산광역시,서구,초장동,35.095982,129.020294
2614012000,부산광역시,서구,충무동1가,35.095961,129.024798
2614012100,부산광역시,서구,충무동2가,35.095373,129.022204
2614012200,부산광역시,서구,충무동3가,35.09384,129.022693
2614012300,부산광역시,서구,남부민동,35.086548,129.022249
2614012400,부산광역시,서구,암남동,35.079923,129.020968
2617000000,부산광역시,동구,,35.131246,129.044833
2617010100,부산광역시,동구,초량동,35.121335,129.033586
2617010200,부산광역시,동구,수정동,35.132693,129.036633
2617010300,부산광역시,동구,좌천동,35.13141,129.049211
2617010400,부산광역시,동구,범일동,35.132931,129.060882
2620000000,부산광역시,영도구,,35.08511,129.053152
2620010100,부산광역시,영도구,대교동1가,35.092425,129.038315
2620010200,부산광역시,영도구,대교동2가,35.091879,129.040792
2620010300,부산광역시,영도구,대평동1가,35.091424,129.035233
2620010400,부산광역시,영도구,대평동2가,35.092284,129.032755
2620010500,부산광역시,영도구,남항동1가,35.090416,129.038835
2620010600,부산광역시,영도구,남항동2가,35.088562,129.03764
2620010700,부산광역시,영도구,남항동3가,35.086039,129.036064
2620010800,부산광역시,영도구,영선동1가,35.090986,129.04352
2620010900,부산광역시,영도구,영선동2가,35.088108,129.042768
2620011000,부산광역시,영도구,영선동3가,35.08601,129.041041
2620011100,부산광역시,영도구,영선동4가,35.076856,129.048407
2620011200,부산광역시,영도구,신선동1가,35.090386,129.046619
2620011300,부산광역시,영도구,신선동2가,35.086823,129.046266
2620011400,부산광역시,영도구,신선동3가,35.081537,129.051265
2620011500,부산광역시,영도구,봉래동1가,35.094303,129.040247
2620011600,부산광역시,영도구,봉래동2가,35.095438,129.043096
2620011700,부산광역시,영도구,봉래동3가,35.092548,129.044537
2620011800,부산광역시,영도구,봉래동4가,35.092384,129.048269
2620011900,부산광역시,영도구,봉래동5가,35.095117,129.052877
2620012000,부산광역시,영도구,청학동,35.09219,129.063943
2620012100,부산광역시,영도구,동삼동,35.077748,129.071639
2623000000,부산광역시,부산진구,,35.160919,129.038026
2623010100,부산광역시,부산진구,양정동,35.171081,129.07432
2623010200,부산광역시,부산진구,전포동,35.157256,129.071226
2623010300,부산광역시,부산진구,부전동,35.156193,129.058076
2623010400,부산광역시,부산진구,범천동,35.150052,129.049705
2623010500,부산광역시,부산진구,범전동,35.165735,129.061257
2623010600,부산광역시,부산진구,연지동,35.172784,129.05284
2623010700,부산광역시,부산진구,초읍동,35.17871,129.047531
2623010800,부산광역시,부산진구,부암동,35.178536,129.030694
2623010900,부산광역시,부산진구,당감동,35.172824,129.018076
2623011000,부산광역시,부산진구,가야동,35.14798,129.032581
2623011100,부산광역시,부산진구,개금동,35.160661,129.017916
2626000000,부산광역시,동래구,,35.205418,129.07515
2626010100,부산광역시,동래구,명장동,35.204994,129.104511
2626010200,부산광역시,동래구,안락동,35.194152,129.106558
2626010300,부산광역시,동래구,칠산동,35.204274,129.091985
2626010400,부산광역시,동래구,낙민동,35.19652,129.092216
2626010500,부산광역시,동래구,복천동,35.206468,129.088519
2626010600,부산광역시,동래구,수안동,35.196738,129.085876
2626010700,부산광역시,동래구,명륜동,35.212485,129.081558
2626010800,부산광역시,동래구,온천동,35.211882,129.066706
2626010900,부산광역시,동래구,사직동,35.198969,129.055523
2629000000,부산광역시,남구,,35.127723,129.090726
2629010600,부산광역시,남구,대연동,35.137893,129.091469
2629010700,부산광역시,남구,용호동,35.113965,129.116007
2629010800,부산광역시,남구,용당동,35.117649,129.09504
2629010900,부산광역시,남구,문현동,35.143326,129.072124
2629011000,부산광역시,남구,우암동,35.125012,129.075854
2629011100,부산광역시,남구,감만동,35.113113,129.080913
2632000000,부산광역시,북구,,35.228397,129.02952
2632010100,부산광역시,북구,금곡동,35.250084,129.012818
2632010200,부산광역시,북구,화명동,35.235763,129.013861
2632010300,부산광역시,북구,만덕동,35.214537,129.038728
2632010400,부산광역시,북구,덕천동,35.213183,129.014529
2632010500,부산광역시,북구,구포동,35.198156,129.008888
2635000000,부산광역시,해운대구,,35.192166,129.140678
2635010100,부산광역시,해운대구,반송동,35.218936,129.154119
2635010200,부산광역시,해운대구,석대동,35.224068,129.137114
2635010300,부산광역시,해운대구,반여동,35.20613,129.130232
2635010400,부산광역시,해운대구,재송동,35.18556,129.127939
2635010500,부산광역시,해운대구,우동,35.172727,129.148399
2635010600,부산광역시,해운대구,중동,35.158957,129.178252
2635010700,부산광역시,해운대구,좌동,35.175618,129.175233
2635010800,부산광역시,해운대구,송정동,35.183657,129.203669
2638000000,부산광역시,사하구,,35.097312,128.97837
2638010100,부산광역시,사하구,괴정동,35.1037,128.995052
2638010200,부산광역시,사하구,당리동,35.102941,128.976677
2638010300,부산광역시,사하구,하단동,35.114809,128.952594
2638010400,부산광역시,사하구,신평동,35.091624,128.965251
2638010500,부산광역시,사하구,장림동,35.074297,128.970527
2638010600,부산광역시,사하구,다대동,35.060278,128.967656
2638010700,부산광역시,사하구,구평동,35.081902,128.987803
2638010800,부산광역시,사하구,감천동,35.092461,129.006993
2641000000,부산광역시,금정구,,35.253862,129.092028
2641010100,부산광역시,금정구,두구동,35.294551,129.111673
2641010200,부산광역시,금정구,노포동,35.291311,129.088002
2641010300,부산광역시,금정구,청룡동,35.284611,129.0653
2641010400,부산광역시,금정구,남산동,35.271657,129.092262
2641010500,부산광역시,금정구,선동,35.266243,129.109685
2641010600,부산광역시,금정구,오륜동,35.251933,129.122694
2641010700,부산광역시,금정구,구서동,35.255354,129.076145
2641010800,부산광역시,금정구,장전동,35.234715,129.072491
2641010900,부산광역시,금정구,부곡동,35.237638,129.096413
2641011000,부산광역시,금정구,서동,35.218473,129.103607
2641011100,부산광역시,금정구,금사동,35.220281,129.111134
2641011200,부산광역시,금정구,회동동,35.233475,129.123839
2641011300,부산광역시,금정구,금성동,35.250332,129.056142
2644000000,부산광역시,강서구,,35.153559,128.915483
2644010100,부산광역시,강서구,대저1동,35.215453,128.976815
2644010200,부산광역시,강서구,대저2동,35.178585,128.956533
2644010300,부산광역시,강서구,강동동,35.214487,128.935275
